0,1,2,3,4,5,6,7,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Bachelor BPH,,115,34,149,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Bachelor BPT,,47,7,54,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Bachelor BSc MLT,,102,36,138,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Bachelor BSc Nursing,,133,0,133,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Master,M. Pharmacy (Clinical),13,6,19,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Master,M. Pharmacy (Natural  Product),3,1,4,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Master,M.Sc. in  Medical Bio- chemistry,6,4,10,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Master,M.Sc. In Medical Micro- biology,3,7,10,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Master,MPH (Health Promotion and  Education),14,7,21,,,,,,,,,,,,,
School of Health and Allied  Sciences Pokhara-30 Ka...,Gandaki  Medicine,,Master,MPH (Public Health Service  Management),12,8,20,,,,,,,,,,,,,
Tilganga Institute of  Ophthalmology,Bagmati  Medicine,,Master,M. Optometry,5,2,7,,,,,,,,,,,,,
,,,,Total,1665,2074,3739,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
Ace Institute of Management,Bagmati,,Management Bachelor BBA,,256,260,516,,,,,,,,,,,,,
Ace Institute of Management,Bagmati,,Management Bachelor BBA-BI,,141,116,257,,,,,,,,,,,,,
Ace Institute of Management,Bagmati,Management Master,,EMBA,33,75,108,,,,,,,,,,,,,
Ace Institute of Management,Bagmati,Management Master,,MBA,159,118,277,,,,,,,,,,,,,
Ace Institute of Management,Bagmati,Management Master,,MBA(Evening),72,112,184,,,,,,,,,,,,,
Alpine Management College,Lumbini,,Management Bachelor BBA,,146,130,276,,,,,,,,,,,,,
Alpine Management College,Lumbini,,Management Bachelor BHM,,2,18,20,,,,,,,,,,,,,
Amity College,,Sudurpaschim  Management Bachelor BBA,,,198,158,356,,,,,,,,,,,,,
Amity College,,Sudurpaschim  Management Bachelor BHCM,,,49,32,81,,,,,,,,,,,,,
Apex College,Bagmati,,Management Bachelor BBA,,229,276,505,,,,,,,,,,,,,
Apex College,Bagmati,,Management Bachelor BBA-BI,,222,223,445,,,,,,,,,,,,,
Apex College,Bagmati,,Management Bachelor BBA-TT,,70,118,188,,,,,,,,,,,,,
Apex College,Bagmati,,Management Bachelor BCIS,,84,184,268,,,,,,,,,,,,,
Apex College,Bagmati,Management Master,,MBA,104,92,196,,,,,,,,,,,,,
Apex College,Bagmati,Management Master,,MBA(Evening),49,66,115,,,,,,,,,,,,,
Apollo International College,Bagmati,,Management Bachelor BBA,,159,144,303,,,,,,,,,,,,,
Apollo International College,Bagmati,,Management Bachelor BBA- BI,,67,63,130,,,,,,,,,,,,,
Apollo International College,Bagmati,,Management Bachelor BHM,,23,65,88,,,,,,,,,,,,,
Atharva Business College,Bagmati,,Management Bachelor BBA,,82,60,142,,,,,,,,,,,,,
Atharva Business College,Bagmati,,Management Bachelor BHCM,,54,5,59,,,,,,,,,,,,,
Atharva Business College,Bagmati,,Management Bachelor BHM,,54,60,114,,,,,,,,,,,,,
Atlantic International College,Bagmati,,Management Bachelor BBA,,170,131,301,,,,,,,,,,,,,
Atlantic International College,Bagmati,,Management Bachelor BBA-BI,,80,41,121,,,,,,,,,,,,,
Axis College,Bagmati,,Management Bachelor BBA,,60,42,102,,,,,,,,,,,,,
Axis College,Bagmati,,Management Bachelor BBA-BI,,103,85,188,,,,,,,,,,,,,
Axis College,Bagmati,,Management Bachelor BHM,,32,70,102,,,,,,,,,,,,,
bharatpur valley college,Bagmati,,Management Bachelor BBA,,120,71,191,,,,,,,,,,,,,
Boston International College,Bagmati,,Management Bachelor BBA,,218,152,370,,,,,,,,,,,,,
Boston International College,Bagmati,,Management Bachelor BBA-BI,,129,55,184,,,,,,,,,,,,,
Boston International College,Bagmati,,Management Bachelor BCIS,,44,70,114,,,,,,,,,,,,,
Boston International College,Bagmati,Management Master,,MBA,38,42,80,,,,,,,,,,,,,
Brihaspati College,Lumbini,,Management Bachelor BBA,,82,95,177,,,,,,,,,,,,,
Brixton College,,Sudurpaschim  Management Bachelor BBA,,,170,156,326,,,,,,,,,,,,,
Butwal Model College,Lumbini,,Management Bachelor BBA,,95,70,165,,,,,,,,,,,,,
Butwal Model College,Lumbini,,Management Bachelor BHM,,20,95,115,,,,,,,,,,,,,
Camad College,Bagmati,HSS,Bachelor BDEVS,,3,3,6,,,,,,,,,,,,,
Camad College,Bagmati,,Management Bachelor BBA,,105,62,167,,,,,,,,,,,,,
Central College of Business  Management,Bagmati,,Management Bachelor BBA,,46,67,113,,,,,,,,,,,,,
Central College of Business  Management,Bagmati,,Management Bachelor BHCM,,30,11,41,,,,,,,,,,,,,
Central College of Business  Management,Bagmati,,Management Bachelor BHM,,14,38,52,,,,,,,,,,,,,
CiST College,Bagmati,Medicine,Bachelor BPH,,152,43,195,,,,,,,,,,,,,
CiST College,Bagmati,Medicine,Bachelor BPharm,,76,54,130,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
CiST College,Bagmati,Medicine,Master,MPharm  (Clinical  Pharmacy),11,10,21,,,,,,,,,,,,,
Citizen College,Bagmati,,Management Bachelor BBA,,108,111,219,,,,,,,,,,,,,
Citizen College,Bagmati,,Management Bachelor BBA-TT,,18,23,41,,,,,,,,,,,,,
Citizen College,Bagmati,S&T,Bachelor BCA,,10,35,45,,,,,,,,,,,,,
College of Engineering & Management Lumbini,,Engineering,Bachelor BE Civil,,28,116,144,,,,,,,,,,,,,
College of Engineering & Management Lumbini,,Engineering,Bachelor BE IT,,3,9,12,,,,,,,,,,,,,
Cosmos College of Management and  Technology,Bagmati,Engineering,Bachelor,Bachelor in  Architecture,121,23,144,,,,,,,,,,,,,
Cosmos College of Management and  Technology,Bagmati,Engineering,Bachelor BE Civil,,108,441,549,,,,,,,,,,,,,
Cosmos College of Management and  Technology,Bagmati,Engineering,Bachelor BE Computer,,43,128,171,,,,,,,,,,,,,
Cosmos College of Management and  Technology,Bagmati,Engineering,Bachelor,BE Electronics  and  Communication,7,20,27,,,,,,,,,,,,,
Cosmos College of Management and  Technology,Bagmati,Engineering,Bachelor BE-IT,,30,111,141,,,,,,,,,,,,,
Cosmos College of Management and  Technology,Bagmati,,Management Bachelor BBA,,29,27,56,,,,,,,,,,,,,
Crimson College of Technology,Lumbini,,Management Bachelor BBA,,150,89,239,,,,,,,,,,,,,
Crimson College of Technology,Lumbini,,Management Bachelor BCIS,,23,70,93,,,,,,,,,,,,,
Crimson College of Technology,Lumbini,Medicine,Bachelor B. Pharmacy,,66,53,119,,,,,,,,,,,,,
Crimson College of Technology,Lumbini,Medicine,Bachelor BSc MLT,,84,26,110,,,,,,,,,,,,,
Crimson College of Technology,Lumbini,S&T,Bachelor BCA,,44,112,156,,,,,,,,,,,,,
Everest Engineering and Management  College,Bagmati,Engineering,Bachelor BE Civil,,59,259,318,,,,,,,,,,,,,
Everest Engineering and Management  College,Bagmati,Engineering,Bachelor BE Computer,,72,153,225,,,,,,,,,,,,,
Everest Engineering and Management  College,Bagmati,Engineering,Bachelor BE IT,,80,202,282,,,,,,,,,,,,,
Excel International College,Bagmati,,Management Bachelor BBA,,126,180,306,,,,,,,,,,,,,
Excel International College,Bagmati,,Management Bachelor BBA-BI,,12,8,20,,,,,,,,,,,,,
Excel International College,Bagmati,Management Master,,MBA,44,57,101,,,,,,,,,,,,,
Gandaki college of engineering and  science,Gandaki,Engineering,Bachelor BE Computer,,25,60,85,,,,,,,,,,,,,
Gandaki college of engineering and  science,Gandaki,Engineering,Bachelor BE Software,,28,149,177,,,,,,,,,,,,,
Gandaki college of engineering and  science,Gandaki,Engineering,Master,MSc in  Information  System   Engineering,3,14,17,,,,,,,,,,,,,
Imperial Business College,Bagmati,,Management Bachelor BBA,,190,152,342,,,,,,,,,,,,,
Imperial Business College,Bagmati,,Management Bachelor BHCM,,96,40,136,,,,,,,,,,,,,
Institute of Advance Communication  Education and R...,Bagmati,HSS,Master,MA in English,17,21,38,,,,,,,,,,,,,
Institute of Advance Communication  Education and R...,Bagmati,HSS,MPhil,MPhil in  English,15,45,60,,,,,,,,,,,,,
Kshitiz International College,Lumbini,,Management Bachelor BBA,,235,113,348,,,,,,,,,,,,,
Kshitiz International College,Lumbini,,Management Bachelor BBA-BI,,105,61,166,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
LA Grandee International College,Gandaki,,Management Bachelor BBA,,210,123,333,,,,,,,,,,,,,
LA Grandee International College,Gandaki,Medicine,Bachelor BPH,,95,20,115,,,,,,,,,,,,,
LA Grandee International College,Gandaki,S&T,Bachelor BCA,,32,105,137,,,,,,,,,,,,,
Liberty College,Bagmati,,Management Bachelor BBA,,102,107,209,,,,,,,,,,,,,
Liberty College,Bagmati,,Management Bachelor BHM,,42,103,145,,,,,,,,,,,,,
Lumbini Engineering Management and  Science College,Lumbini,Engineering,Bachelor BE Civil,,93,394,487,,,,,,,,,,,,,
Lumbini Engineering Management and  Science College,Lumbini,Engineering,Bachelor BE Computer,,40,89,129,,,,,,,,,,,,,
Lumbini Engineering Management and  Science College,Lumbini,Engineering,Master,BE Electrical &  Elecronics,6,32,38,,,,,,,,,,,,,
Lumbini Engineering Management and  Science College,Lumbini,Engineering,Master,MSc in  Construction  Management,5,52,57,,,,,,,,,,,,,
Lumbini Engineering Management and  Science College,Lumbini,S&T,Bachelor BCA,,7,7,14,,,,,,,,,,,,,
Malpi International College,Bagmati,,Management Bachelor BBA,,49,66,115,,,,,,,,,,,,,
Malpi International College,Bagmati,,Management Bachelor BBA-BI,,2,5,7,,,,,,,,,,,,,
Medhavi College,Bagmati,,Management Bachelor BBA,,94,68,162,,,,,,,,,,,,,
Medhavi College,Bagmati,,Management Bachelor BCIS,,59,74,133,,,,,,,,,,,,,
Medhavi College,Bagmati,,Management Bachelor BHM,,53,98,151,,,,,,,,,,,,,
Modern Technical College,Bagmati,Engineering,Bachelor BSc MLT,,78,34,112,,,,,,,,,,,,,
Modern Technical College,Bagmati,Medicine,Bachelor B. Pharmacy,,42,30,72,,,,,,,,,,,,,
Modern Technical College,Bagmati,Medicine,Bachelor BPH,,64,12,76,,,,,,,,,,,,,
National Academy of Science and  Technology,Sudurpaschim  Engineering,,Bachelor BE Civil,,41,136,177,,,,,,,,,,,,,
National Academy of Science and  Technology,Sudurpaschim  Engineering,,Bachelor BE Computer,,41,129,170,,,,,,,,,,,,,
National Academy of Science and  Technology,,Sudurpaschim  Management Bachelor BBA,,,96,80,176,,,,,,,,,,,,,
National Academy of Science and  Technology,Sudurpaschim  S&T,,Bachelor BCA,,4,45,49,,,,,,,,,,,,,
National Open College,Bagmati,,Management Bachelor BBA,,32,11,43,,,,,,,,,,,,,
National Open College,Bagmati,,Management Bachelor BHCM,,99,31,130,,,,,,,,,,,,,
National Open College,Bagmati,Management Master,,MHCM,75,41,116,,,,,,,,,,,,,
National Open College,Bagmati,Management PGD,,PGDHCM,7,8,15,,,,,,,,,,,,,
National Open College,Bagmati,Medicine,Bachelor BPH,,145,45,190,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Engineering,Bachelor BE Civil,,68,297,365,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Engineering,Bachelor BE Computer,,85,260,345,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Engineering,Bachelor,BE Electronics  and  Communication,0,23,23,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Engineering,Bachelor BE Software,,65,285,350,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Engineering,Bachelor BE-IT,,85,260,345,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Engineering,Master,ME.Computer,9,59,68,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,,Management Bachelor BBA,,29,36,65,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,Management Master,,MCIS,7,50,57,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,S&T,Bachelor BCA,,23,86,109,,,,,,,,,,,,,
Nepal College of Information  Technology,Bagmati,S&T,Master,MSc Computer  Science,4,40,44,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor,Bachelor in  Architecture,166,64,230,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor BE Civil,,104,461,565,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor,BE Civil  Diploma Holder,10,123,133,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor BE Civil(Rural),,30,156,186,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor BE Computer,,78,242,320,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor,BE Electrical &  Electronics,9,113,122,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Bachelor,BE Electronics  and  Communication,17,67,84,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Master,MSc in  Construction  Management,20,75,95,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Master,MSc in Natural  Resource  Management,6,8,14,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Master,MSc in  Transportation  Engineering &  Management,13,47,60,,,,,,,,,,,,,
Nepal Engineering College (NEC),Bagmati,Engineering,Master,MSc IWRM,13,45,58,,,,,,,,,,,,,
Nepal Tourism and Hotel Management  College (NTHMC),Gandaki,,Management Bachelor BBA,,107,49,156,,,,,,,,,,,,,
Nepal Tourism and Hotel Management  College (NTHMC),Gandaki,,Management Bachelor BBA-BI,,101,44,145,,,,,,,,,,,,,
Nepal Tourism and Hotel Management  College (NTHMC),Gandaki,,Management Bachelor BHM,,173,226,399,,,,,,,,,,,,,
Nepal Western Management and  Engineering College,,Sudurpaschim  Management Bachelor BBA-BI,,,45,35,80,,,,,,,,,,,,,
Nepal Western Management and  Engineering College,,Sudurpaschim  Management Bachelor BHM,,,3,45,48,,,,,,,,,,,,,
Nobel College,Bagmati,,Management Bachelor BBA,,55,73,128,,,,,,,,,,,,,
Nobel College,Bagmati,,Management Bachelor BCIS,,14,34,48,,,,,,,,,,,,,
Nobel College,Bagmati,,Management Bachelor BHCM,,61,18,79,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor B.Pharmacy,,79,38,117,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor,BNS  (Oncology),87,0,87,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor BPH,,187,41,228,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor,BSc in  Medical  Bio-chemistry,39,9,48,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor,BSc Medical  Micro-biology,41,8,49,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor BSc MLT,,85,32,117,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Bachelor BSc Nursing,,118,0,118,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Master,MPH (HPE),13,0,13,,,,,,,,,,,,,
Nobel College,Bagmati,Medicine,Master,MPH (PHSM),17,2,19,,,,,,,,,,,,,
Oxford College of Engineering and  Management,Gandaki,Engineering,Bachelor,BE Electrical &  Electronics,18,77,95,,,,,,,,,,,,,
Oxford College of Engineering and  Management,Gandaki,,Management Bachelor BE Civil,,82,244,326,,,,,,,,,,,,,
Oxford College of Engineering and  Management,Gandaki,S&T,Bachelor BBA,,195,152,347,,,,,,,,,,,,,
Oxford College of Engineering and  Management,Gandaki,S&T,Bachelor BCA,,68,218,286,,,,,,,,,,,,,
Platinum Management College,Bagmati,,Management Bachelor BBA,,137,139,276,,,,,,,,,,,,,
Platinum Management College,Bagmati,,Management Bachelor BHM,,50,83,133,,,,,,,,,,,,,
Pokhara College of Management,Gandaki,,Management Bachelor BBA,,195,138,333,,,,,,,,,,,,,
Pokhara College of Management,Gandaki,,Management Bachelor BCIS,,31,44,75,,,,,,,,,,,,,
Pokhara Engineering College,Gandaki,Engineering,Bachelor,Bachelor in  Architecture,61,44,105,,,,,,,,,,,,,
Pokhara Engineering College,Gandaki,Engineering,Bachelor BE Civil,,84,289,373,,,,,,,,,,,,,
Pokhara Engineering College,Gandaki,Engineering,Bachelor BE Computer,,34,96,130,,,,,,,,,,,,,
Pokhara Engineering College,Gandaki,Engineering,Master,MSc in  Construction  Management,2,57,59,,,,,,,,,,,,,
Quest International College,Bagmati,,Management Bachelor BBA,,192,140,332,,,,,,,,,,,,,
Quest International College,Bagmati,,Management Bachelor BHM,,104,201,305,,,,,,,,,,,,,
Quest International College,Bagmati,Management Master,,MBA,18,73,91,,,,,,,,,,,,,
Rajhdhani Model College,Bagmati,,Management Bachelor BBA,,86,71,157,,,,,,,,,,,,,
Rajhdhani Model College,Bagmati,,Management Bachelor BHM,,39,78,117,,,,,,,,,,,,,
Rajhdhani Model College,Bagmati,Management Master,,MBA(Evening),73,128,201,,,,,,,,,,,,,
Rapti Engineering College,Lumbini,Engineering,Bachelor BE Civil,,38,109,147,,,,,,,,,,,,,
Rapti Engineering College,Lumbini,S&T,Bachelor BCA,,12,27,39,,,,,,,,,,,,,
Ritz College of Engineering and  Management,Bagmati,Engineering,Bachelor BE Civil,,16,63,79,,,,,,,,,,,,,
Ritz College of Engineering and  Management,Bagmati,,Management Bachelor BBA,,92,53,145,,,,,,,,,,,,,
Ritz College of Engineering and  Management,Bagmati,,Management Bachelor BHM,,73,167,240,,,,,,,,,,,,,
SAIM College,Bagmati,,Management Bachelor BBA,,115,136,251,,,,,,,,,,,,,
SAIM College,Bagmati,Management Master,,MBA Global  Business,68,45,113,,,,,,,,,,,,,
School of Environmental Science and  Management (Sc...,Bagmati,,Management Bachelor BBA,,76,78,154,,,,,,,,,,,,,
School of Environmental Science and  Management (Sc...,Bagmati,S&T,Bachelor BCA,,14,50,64,,,,,,,,,,,,,
School of Environmental Science and  Management (Sc...,Bagmati,S&T,Bachelor,BSc  Environmental  Science and  Management,40,30,70,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
School of Environmental Science and  Management (Sc...,Bagmati,S&T,Master,MSc  Environmental  Science and  Management,37,53,90,,,,,,,,,,,,,
Shahid Ramnath Dahal Smriti College,Bagmati,,Management Bachelor BBA,,23,52,75,,,,,,,,,,,,,
Shubhashree Academic International  College,Bagmati,,Management Bachelor BBA,,90,101,191,,,,,,,,,,,,,
Shubhashree Academic International  College,Bagmati,,Management Bachelor BHM,,20,65,85,,,,,,,,,,,,,
Siddhartha International College,Lumbini,,Management Bachelor BBA,,54,136,190,,,,,,,,,,,,,
Siddhartha International College,Lumbini,,Management Bachelor BBA-BI,,75,65,140,,,,,,,,,,,,,
Tilottama Campus,Lumbini,,Management Bachelor BBA,,181,158,339,,,,,,,,,,,,,
Uniglobe College,Bagmati,,Management Bachelor BBA,,157,212,369,,,,,,,,,,,,,
Uniglobe College,Bagmati,,Management Bachelor BBA-BI,,88,81,169,,,,,,,,,,,,,
Uniglobe College,Bagmati,Management Master,,MBA,67,41,108,,,,,,,,,,,,,
Uniglobe College,Bagmati,Management Master,,MBA Finance,127,97,224,,,,,,,,,,,,,
United Technical College,Bagmati,Engineering,Bachelor BE Civil,,84,270,354,,,,,,,,,,,,,
United Technical College,Bagmati,Engineering,Bachelor BE Computer,,25,98,123,,,,,,,,,,,,,
United Technical College,Bagmati,Engineering,Bachelor,BE Elelectrical  & Electronics,11,48,59,,,,,,,,,,,,,
United Technical College,Bagmati,Engineering,Master,MSc in  Construction  Management,6,54,60,,,,,,,,,,,,,
Universal Engineering & Science  College,Bagmati,Engineering,Bachelor B.E. Civil,,63,255,318,,,,,,,,,,,,,
Universal Engineering & Science  College,Bagmati,Engineering,Bachelor BE Computer,,22,75,97,,,,,,,,,,,,,
V.S. Niketan College,Bagmati,,Management Bachelor BBA,,138,163,301,,,,,,,,,,,,,
V.S. Niketan College,Bagmati,Management Master,,EMBA,8,20,28,,,,,,,,,,,,,
Victoria International College,Lumbini,,Management Bachelor BBA,,128,70,198,,,,,,,,,,,,,
,,,,Total,,13126 17286 30412,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
Central Campus,Lumbini,Buddhism,Bachelor,Bachelor in Bhot Buddhist  Studies (BBBS),9,40,49,,,,,,,,,,,,,
Central Campus,Lumbini,Buddhism,Master,Masters in Buddhist Studies  (MBS),11,36,47,,,,,,,,,,,,,
Central Campus,Lumbini,HSS,Bachelor,Bachelor of Arts in Rural  Development (BARD),23,37,60,,,,,,,,,,,,,
Central Campus,Lumbini,HSS,Bachelor,Bachelor in Travel and  tourism Management (BTTM),25,50,75,,,,,,,,,,,,,
Central Campus,Lumbini,HSS,Master,Masters in Archeology and  Buddhist Archeological Site  (ACH),2,7,9,,,,,,,,,,,,,
Central Campus,Lumbini,HSS,Master,Masters in Museology and  Buddhist Collection (MUS),0,6,6,,,,,,,,,,,,,
City Campus,Lumbini,HSS,Bachelor,Bachelor of Arts and  linguistic law (BALLB),244,111,355,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,,,,,,,,,,,,,
Campus Name,Province,Faculty,Level,Programname,Female Male,,Total,,,,,,,,,,,,,
City Campus,Lumbini,HSS,Bachelor,Bachelor in Travel and  tourism Management (BTTM),45,65,110,,,,,,,,,,,,,
School of Development and  applied science,Lumbini,Agriculture,Master,Masters in Agro Forestry  (AGF),2,0,2,,,,,,,,,,,,,
